id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,batch,section,entry_type,remarks,photo_url,booked_class_id,start_time,end_time,date_taken,routine_row_id,delay_reason,user_id,extra_slot,row_id
4546,2024-11-20 08:45:03.815574+00,KT-813-B,14:45:00,16:00:00,710002090,AHN,CSE212,,65_K,on_time,,,,2024-11-20 14:45:00,2024-11-20 15:55:00,2024-11-20,70774,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
4547,2024-11-20 07:33:07.609883+00,KT-307,13:30:00,16:00:00,721500526,MMR,CSE113,,67_J,on_time,,,,2024-11-20 13:33:00,2024-11-20 15:56:00,2024-11-20,70714,On Time,78c1271c-03a8-406d-acd3-e09ec6da3369,false,
4548,2024-11-20 08:48:47.550701+00,KT-921,14:45:00,16:00:00,721100153,SAS,GE235,,41_I,on_time,,,,2024-11-20 14:48:00,2024-11-20 15:59:00,2024-11-20,71799,On Time,64b96742-501c-4aad-910a-6f437f810b04,false,
4549,2024-11-20 07:32:20.893264+00,AB-3-103,13:30:00,16:00:00,710003562,RIA,CSE224,,64_M2,on_time,,,,2024-11-20 13:32:00,2024-11-20 15:59:00,2024-11-20,70973,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
4550,2024-11-20 07:33:36.850413+00,KT-1021,13:30:00,16:00:00,710001543,MSH,0213-224,,A,on_time,,,,2024-11-20 13:33:00,2024-11-20 16:01:00,2024-11-20,72065,On Time,e6ecef33-efc4-4e7b-9445-bdf7a0393c85,false,
4551,2024-11-20 08:47:33.000374+00,KT-804,14:45:00,16:00:00,710003376,MJZ,CSE228,,64_O,on_time,,,,2024-11-20 14:47:00,2024-11-20 16:03:00,2024-11-20,70767,On Time,c3ea1090-9a17-4e40-94cb-b964ce193d88,false,
4552,2024-11-20 07:38:33.083441+00,KT-809,13:30:00,16:00:00,710003571,MRIS,CSE122,,66_H,on_time,,,,2024-11-20 13:38:00,2024-11-20 16:03:00,2024-11-20,70963,On Time,5e56e292-28da-42f2-a642-4e0e2991fb33,false,
4553,2024-11-20 09:19:30.590452+00,KT-304,14:45:00,16:00:00,710002795,ZZ,AOL101,,65_H,late,,,,2024-11-20 15:19:00,2024-11-20 16:04:00,2024-11-20,70694,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
4554,2024-11-20 08:45:21.936367+00,KT-213,14:45:00,16:00:00,710003575,TAK,CSE313,,61_J,on_time,,,,2024-11-20 14:45:00,2024-11-20 16:09:00,2024-11-20,70615,On Time,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
4555,2024-11-20 08:52:25.453478+00,KT-814--B,14:45:00,16:00:00,723500161,SR,SE222,,41_K,on_time,,,,2024-11-20 14:52:00,2024-11-20 16:12:00,2024-11-20,71809,On Time,9f9ca2e4-2101-4818-b97b-24c853476bb2,false,
4556,2024-11-20 09:40:56.881834+00,KT-318-B,14:45:00,16:00:00,710002788,MHS,CSE311,,62_B,late,,,,2024-11-20 15:40:00,2024-11-20 16:17:00,2024-11-20,70727,"CRP was hanged ",49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
4557,2024-11-20 10:00:10.487096+00,KT-302,14:45:00,16:00:00,710002103,LR,CSE225,,64_N,late,CLASS ENDED BY SYSTEM,,,2024-11-20 16:00:00,2024-11-20 16:20:00,2024-11-20,70681,,086436a3-00cc-4912-bdb9-6643da4fa32c,false,
4558,2024-11-20 07:31:03.495355+00,KT-816,13:30:00,16:00:00,721500522,SMHN,PHY103,,66_C1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 13:31:00,2024-11-20 16:20:00,2024-11-20,70982,On Time,03d9ded0-b0f3-4c78-aa0b-07da75e6fc63,false,
4559,2024-11-20 07:36:33.653249+00,KT-501-A,13:30:00,16:00:00,710003561,HHP,CSE324,,61_P1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 13:36:00,2024-11-20 16:20:00,2024-11-20,70846,On Time,7aafe398-dcc5-412c-b093-a53b4010a5e2,false,
4560,2024-11-20 07:40:09.955268+00,AB-3-105,13:30:00,16:00:00,710002641,ARS,CSE224,,64_E1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 13:40:00,2024-11-20 16:20:00,2024-11-20,70976,On Time,1235d0f3-08e8-45bb-88cb-84c958376f68,false,
4561,2024-11-20 08:45:29.046241+00,KT-G1-014,14:45:00,16:00:00,710003441,MIR,CSE312,,62_G1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:45:00,2024-11-20 16:20:00,2024-11-20,70932,On Time,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
4562,2024-11-20 08:46:12.376999+00,KT-G1-022,14:45:00,16:00:00,710003558,MIZ,CSE314,,63_A2,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:46:00,2024-11-20 16:20:00,2024-11-20,70960,On Time,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
4563,2024-11-20 08:47:57.154849+00,KT-710,14:45:00,16:00:00,723500152,IAT,SE132,,41_E1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:47:00,2024-11-20 16:20:00,2024-11-20,71777,On Time,3b745e95-4a9c-4f69-b51e-69b7adbc8c9c,false,
4564,2024-11-20 08:49:57.2863+00,KT-217,14:45:00,16:00:00,721500419,MHD,CSE414,,59_C,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:49:00,2024-11-20 16:20:00,2024-11-20,70629,On Time,530f9fb3-d373-48fd-be15-139673c42978,false,
4565,2024-11-20 08:50:06.009873+00,KT-219,14:45:00,16:00:00,710003591,MAM,PHY102,,66_I,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:50:00,2024-11-20 16:20:00,2024-11-20,70642,On Time,16d5ccca-7a1e-4ca8-a5e6-4338c48024e5,false,
4566,2024-11-20 08:51:19.327766+00,KT-515,14:45:00,16:00:00,710003444,CSA,CSE313,,63_L,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:53:00,2024-11-20 16:20:00,2024-11-20,70788,On Time,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
4567,2024-11-20 08:58:28.986844+00,KT-514,14:45:00,16:00:00,710001450,HH,CSE123,,66_G,late,CLASS ENDED BY SYSTEM,,,2024-11-20 14:58:00,2024-11-20 16:20:00,2024-11-20,70781,Forgot to sacn,f2aff4a9-72a6-49ac-82b2-773ee3943ff8,false,
4568,2024-11-20 10:04:58.153759+00,KT-304,16:00:00,17:15:00,710002090,AHN,CSE228,,64_H,on_time,,,,2024-11-20 16:04:00,2024-11-20 16:52:00,2024-11-20,70695,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
4569,2024-11-20 10:05:58.178634+00,KT-812,16:00:00,17:15:00,723500163,AR,SE111,,43_R,on_time,,,,2024-11-20 16:05:00,2024-11-20 16:55:00,2024-11-20,71790,On Time,70ac2cf5-f6de-4acb-aba9-f44920e2b9f8,false,
4570,2024-11-20 10:00:04.430477+00,KT-G1-027,16:00:00,17:15:00,721500538,ZNM,CSE313,,63_I,on_time,,,,2024-11-20 16:00:00,2024-11-20 17:02:00,2024-11-20,70842,On Time,c8cb07cf-d5cc-4434-9e7b-a78ba1b242c5,false,
4571,2024-11-20 10:05:21.574437+00,KT-307,16:00:00,17:15:00,721500534,SHN,CSE221,,RE_A,on_time,,,,2024-11-20 16:05:00,2024-11-20 17:13:00,2024-11-20,70715,On Time,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
4572,2024-11-20 10:02:16.443391+00,KT-801-A,16:00:00,17:15:00,710003562,RIA,CSE223,,64_M,on_time,,,,2024-11-20 16:02:00,2024-11-20 17:19:00,2024-11-20,70741,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
4573,2024-11-20 10:04:47.630507+00,KT-612,16:00:00,17:15:00,710003362,MR,SE121,,42_E,on_time,,,,2024-11-20 16:04:00,2024-11-20 17:20:00,2024-11-20,71821,On Time,cd56771e-f8ff-4fc0-a77f-1b8d38e78977,false,
4574,2024-11-20 10:01:57.559885+00,KT-518,16:00:00,17:15:00,721500523,MOR,PHY102,,66_P,on_time,,,,2024-11-20 16:01:00,2024-11-20 17:27:00,2024-11-20,70808,On Time,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
4575,2024-11-20 10:00:33.693426+00,KT-223,16:00:00,17:15:00,710003595,AAR,PHY102,,66_M,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 16:00:00,2024-11-20 17:40:00,2024-11-20,70669,On Time,37eec676-0666-4eb9-bdb5-6ac774f7efce,false,
4576,2024-11-20 10:01:51.079987+00,KT-813-B,16:00:00,17:15:00,710002346,IJN,CSE311,,63_H,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 16:03:00,2024-11-20 17:40:00,2024-11-20,70775,On Time,2e86b5bc-858d-43c9-b340-f0d5956a5c12,false,
4577,2024-11-20 10:05:45.64229+00,KT-306,16:00:00,17:15:00,710002795,ZZ,AOL101,,65_I,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 16:05:00,2024-11-20 17:40:00,2024-11-20,70709,On Time,b74480fa-0421-4d91-b532-dd724fe2c411,false,
4578,2024-11-20 10:10:29.089549+00,KT-224,16:00:00,17:15:00,710003571,MRIS,CSE121,,66_J,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 16:10:00,2024-11-20 17:40:00,2024-11-20,70675,On Time,5e56e292-28da-42f2-a642-4e0e2991fb33,false,
4579,2024-11-20 10:10:30.951036+00,KT-218,16:00:00,17:15:00,710003575,TAK,CSE313,,61_I,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 16:10:00,2024-11-20 17:40:00,2024-11-20,70636,On Time,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
4580,2024-11-20 10:13:30.403603+00,KT-201,16:00:00,17:15:00,710003054,TI,CSE313,,62_G,late,CLASS ENDED BY SYSTEM,,,2024-11-20 16:13:00,2024-11-20 17:40:00,2024-11-20,70603,,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
4581,2024-11-20 10:28:33.157449+00,KT-919,16:00:00,17:15:00,721500505,FF,CSE233,,62_D,late,CLASS ENDED BY SYSTEM,,,2024-11-20 16:28:00,2024-11-20 17:40:00,2024-11-20,70822,Connectivity Issue,1838d8c8-83f3-44ef-a196-ab1ee42c3a57,false,
4582,2024-11-20 10:52:48.913705+00,KT-303,16:00:00,17:15:00,721500537,MSA,CSE112,,67_A,late,CLASS ENDED BY SYSTEM,,,2024-11-20 16:52:00,2024-11-20 17:40:00,2024-11-20,70611,,5cb3d080-8ccd-4b96-a2aa-3711e9c2378c,false,
4583,2024-11-20 08:47:44.002629+00,KT-815,14:45:00,17:15:00,710003403,AEE,PHY103,,66_D2,on_time,CLASS ENDED BY SYSTEM,,,2024-11-20 14:47:00,2024-11-20 17:40:00,2024-11-20,70979,On Time,5abb5b21-7def-4020-87eb-7676682f97d5,false,
4584,2024-11-21 03:09:06.111165+00,KT-306,08:30:00,09:45:00,710003449,MB,CSE112,,67_R,late,,,,2024-11-21 09:09:00,2024-11-21 09:37:00,2024-11-21,71080,,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
4585,2024-11-21 02:36:08.452628+00,KT-213,08:30:00,09:45:00,710001040,SSL,MAT102,,66_F,on_time,,,,2024-11-21 08:36:00,2024-11-21 09:42:00,2024-11-21,70996,On Time,12e4fe92-728b-4f4e-9fdb-52b26ac4eec1,false,
4586,2024-11-21 02:30:10.120852+00,KT-801-A,08:30:00,09:45:00,721500533,TSE,CSE214,,Re_B,on_time,,,,2024-11-21 08:30:00,2024-11-21 09:44:00,2024-11-21,71108,On Time,db462a70-1f8e-401f-889d-b00371d78be8,false,
4587,2024-11-21 02:33:22.716301+00,KT-802,08:30:00,09:45:00,710003385,NRM,MAT101,,67_Q,on_time,,,,2024-11-21 08:33:00,2024-11-21 09:45:00,2024-11-21,71121,On Time,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
4588,2024-11-21 02:34:58.746365+00,KT-G1-027,08:30:00,09:45:00,710003562,RIA,CSE311,,63_L,on_time,,,,2024-11-21 08:34:00,2024-11-21 09:47:00,2024-11-21,71186,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
4589,2024-11-21 02:34:50.170629+00,KT-307,08:30:00,09:45:00,710002090,AHN,CSE212,,65_H,on_time,,,,2024-11-21 08:34:00,2024-11-21 09:48:00,2024-11-21,71086,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
4590,2024-11-21 02:41:55.218362+00,KT-G1-021,08:30:00,09:45:00,710002632,STA,CSE314,,61_T1,late,,,,2024-11-21 08:41:00,2024-11-21 09:49:00,2024-11-21,71294,unable to scan.. its 1min late,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
4591,2024-11-21 02:41:38.706765+00,KT-921,08:30:00,09:45:00,710003429,AMN,STA101,,41_H,late,,,,2024-11-21 08:41:00,2024-11-21 09:50:00,2024-11-21,71908,,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
4592,2024-11-21 02:33:21.403075+00,KT-G1-002,08:30:00,09:45:00,721500532,SAS,CSE326,,61_K1,on_time,,,,2024-11-21 08:33:00,2024-11-21 09:50:00,2024-11-21,71221,On Time,e0255966-d36b-48b0-8f36-921c20e07746,false,
4593,2024-11-21 02:39:32.035491+00,KT-G1-022,08:30:00,09:45:00,710002783,PDS,CSE314,,62_D1,on_time,,,,2024-11-21 08:39:00,2024-11-21 10:04:00,2024-11-21,71297,On Time,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
4594,2024-11-21 02:30:22.261425+00,KT-318-B,08:30:00,09:45:00,710003565,TAS,CSE316,,63_F,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 08:30:00,2024-11-21 10:20:00,2024-11-21,71097,On Time,28602855-eb9f-4b4d-9d46-8a7cb71235ad,false,
4595,2024-11-21 02:33:47.040834+00,KT-903,08:30:00,09:45:00,721500516,DB,SE322,,37_B2,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 08:33:00,2024-11-21 10:20:00,2024-11-21,71889,On Time,765d33db-9323-46f9-ba8c-23922cf93e9a,false,
4596,2024-11-21 02:36:02.039874+00,KT-919,08:30:00,09:45:00,721500531,PKP,CSE313,,RE_A,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 08:36:00,2024-11-21 10:20:00,2024-11-21,71178,On Time,f87eb4c6-6f59-489c-a6f8-78900e0509cc,false,
4597,2024-11-21 02:45:46.084322+00,KT-G1-009,08:30:00,09:45:00,710003370,MSS,CSE326,,61_P1,late,CLASS ENDED BY SYSTEM,,,2024-11-21 08:45:00,2024-11-21 10:20:00,2024-11-21,71251,,568ffd5b-a361-4536-b60d-f29806942b94,false,
4598,2024-11-21 03:04:14.190095+00,KT-518,08:30:00,09:45:00,710001306,MKH,CSE315,,63_K,late,CLASS ENDED BY SYSTEM,,,2024-11-21 09:04:00,2024-11-21 10:20:00,2024-11-21,71168,,16de9fa9-0e3b-4573-a99b-cc42b3edc4bd,false,
4599,2024-11-21 03:42:40.869994+00,AB-3-103,08:30:00,11:00:00,710002795,ZZ,CSE224,,64_H1,late,,,,2024-11-21 09:42:00,2024-11-21 10:32:00,2024-11-21,71306,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
4600,2024-11-21 03:49:33.796317+00,KT-G1-021,09:45:00,11:00:00,710002632,STA,TCSE314,,61_T1,on_time,,,,2024-11-21 09:49:00,2024-11-21 10:45:00,2024-11-21,71295,On Time,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
4601,2024-11-21 03:50:34.715909+00,KT-616,09:45:00,11:00:00,723500163,AR,SE322,,37_E1,on_time,,,,2024-11-21 09:50:00,2024-11-21 10:53:00,2024-11-21,71969,On Time,70ac2cf5-f6de-4acb-aba9-f44920e2b9f8,false,
4602,2024-11-21 04:54:37.091535+00,KT-503,08:30:00,11:00:00,710003454,RAK,CSE324,,61_H2,late,,,,2024-11-21 10:54:00,2024-11-21 10:54:00,2024-11-21,71201,,39de1827-b4b2-430e-9326-453661f0f67c,false,
4603,2024-11-21 04:14:16.928217+00,KT-801-B,09:45:00,11:00:00,721500507,MRN,CSE414,,59_B,late,,,,2024-11-21 10:14:00,2024-11-21 10:55:00,2024-11-21,71116,Forgot to scan at the start of the class,548afcee-b914-40f0-b63c-b4bd763bcaf2,false,
4604,2024-11-21 03:45:03.181821+00,KT-813-B,09:45:00,11:00:00,721500538,ZNM,CSE313,,63_J,on_time,,,,2024-11-21 09:45:00,2024-11-21 10:58:00,2024-11-21,71139,On Time,c8cb07cf-d5cc-4434-9e7b-a78ba1b242c5,false,
4605,2024-11-21 02:42:41.558518+00,KT-510,08:30:00,11:00:00,721500534,SHN,CSE324,,Re_A1,late,,,,2024-11-21 08:42:00,2024-11-21 10:59:00,2024-11-21,71210,,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
4606,2024-11-21 03:48:08.296512+00,KT-913,09:45:00,11:00:00,723500138,SSD,SE222,,41_N,on_time,,,,2024-11-21 09:50:00,2024-11-21 11:01:00,2024-11-21,71947,On Time,cfe8ff0c-54f4-4676-86d1-58322f77d0b5,false,
4607,2024-11-21 03:47:40.36557+00,KT-318-B,09:45:00,11:00:00,721500533,TSE,CSE122,,RE_B,on_time,,,,2024-11-21 09:47:00,2024-11-21 11:00:00,2024-11-21,71098,On Time,db462a70-1f8e-401f-889d-b00371d78be8,false,
4608,2024-11-21 02:33:27.641955+00,KT-1021,08:30:00,11:00:00,710001543,MSH,0213-224,,C,on_time,,,,2024-11-21 08:33:00,2024-11-21 11:03:00,2024-11-21,72079,On Time,e6ecef33-efc4-4e7b-9445-bdf7a0393c85,false,
4609,2024-11-21 03:49:26.669835+00,KT-515,09:45:00,11:00:00,710003449,MB,CSE221,,63_K,on_time,,,,2024-11-21 09:49:00,2024-11-21 11:08:00,2024-11-21,71150,On Time,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
4610,2024-11-21 04:04:19.18281+00,KT-G1-022,09:45:00,11:00:00,710002783,PDS,TCSE314,,62_D1,late,,,,2024-11-21 10:04:00,2024-11-21 11:13:00,2024-11-21,71298,same class,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
4611,2024-11-21 03:51:11.342874+00,KT-804,09:45:00,11:00:00,710001450,HH,CSE227,,64_I,on_time,,,,2024-11-21 09:51:00,2024-11-21 11:14:00,2024-11-21,71134,On Time,f2aff4a9-72a6-49ac-82b2-773ee3943ff8,false,
4612,2024-11-21 03:49:39.57164+00,KT-208,09:45:00,11:00:00,710001040,SSL,MAT102,,66_A,on_time,,,,2024-11-21 09:49:00,2024-11-21 11:16:00,2024-11-21,70991,On Time,12e4fe92-728b-4f4e-9fdb-52b26ac4eec1,false,
4613,2024-11-21 04:41:12.690201+00,KT-802,09:45:00,11:00:00,710002792,MUH,CSE112,,67_Q,late,CLASS ENDED BY SYSTEM,,,2024-11-21 10:41:00,2024-11-21 11:20:00,2024-11-21,71122,,9e70f585-38d5-4843-bca0-3ba621eda637,false,
4614,2024-11-21 02:39:44.384447+00,KT-G1-013,08:30:00,11:00:00,710003221,ALM,CSE222,,63_B1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 08:39:00,2024-11-21 11:20:00,2024-11-21,71269,On Time,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
4615,2024-11-21 02:47:22.657326+00,KT-501-A,08:30:00,11:00:00,710002339,TRA,CSE422,,Re_A1,late,CLASS ENDED BY SYSTEM,,,2024-11-21 08:47:00,2024-11-21 11:20:00,2024-11-21,71192,"loading problem ",c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
4616,2024-11-21 02:47:22.671439+00,KT-501-A,08:30:00,11:00:00,710002339,TRA,CSE422,,Re_A1,late,CLASS ENDED BY SYSTEM,,,2024-11-21 08:47:00,2024-11-21 11:20:00,2024-11-21,71192,"loading problem ",c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
4617,2024-11-21 03:45:35.988129+00,KT-305,09:45:00,11:00:00,710003412,AKM,CSE215,,65_K,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 09:45:00,2024-11-21 11:20:00,2024-11-21,71075,On Time,eebdc8fe-21b9-4f9b-8d54-b83402241545,false,
4618,2024-11-21 03:46:26.719621+00,KT-517--A,09:45:00,11:00:00,721500499,AJM,CSE315,,63_A,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 09:46:00,2024-11-21 11:20:00,2024-11-21,71163,On Time,eb1890b5-03a6-454b-bfe8-16695bca461e,false,
4619,2024-11-21 03:47:57.030624+00,KT-504,09:45:00,11:00:00,710003054,TI,CSE314,,62_G2,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 09:47:00,2024-11-21 11:20:00,2024-11-21,71207,On Time,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
4620,2024-11-21 03:50:07.641976+00,KT-223,09:45:00,11:00:00,710002090,AHN,CSE228,,64_G,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 09:50:00,2024-11-21 11:20:00,2024-11-21,71045,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
4621,2024-11-21 03:51:39.741889+00,KT-815,09:45:00,12:15:00,721500523,MOR,PHY103,,66_O2,on_time,,,,2024-11-21 09:51:00,2024-11-21 11:56:00,2024-11-21,71311,On Time,5646fed5-51ab-4548-8dec-306fbbb49fdc,false,
4622,2024-11-21 05:01:31.156507+00,KT-G1-011,11:00:00,12:15:00,721500534,SHN,TCSE324,,Re_A1,on_time,,,,2024-11-21 11:01:00,2024-11-21 12:01:00,2024-11-21,71260,On Time,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
4623,2024-11-21 05:03:25.622012+00,KT-517--A,11:00:00,12:15:00,710003576,MSK,CSE311,,61_P,on_time,,,,2024-11-21 11:03:00,2024-11-21 12:05:00,2024-11-21,71164,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
4624,2024-11-21 05:09:00.888541+00,KT-515,11:00:00,12:15:00,710003449,MB,CSE112,,67_S,on_time,,,,2024-11-21 11:08:00,2024-11-21 12:09:00,2024-11-21,71151,On Time,67d78ba8-fa83-453c-8e01-96cf862a0910,false,
4625,2024-11-21 05:07:13.132391+00,KT-811,11:00:00,12:15:00,723500152,IAT,SE214,,40_I,on_time,,,,2024-11-21 11:07:00,2024-11-21 12:11:00,2024-11-21,71896,On Time,3b745e95-4a9c-4f69-b51e-69b7adbc8c9c,false,
4626,2024-11-21 05:01:15.055402+00,KT-217,11:00:00,12:15:00,710003441,MIR,CSE123,,66_I,on_time,,,,2024-11-21 11:01:00,2024-11-21 12:14:00,2024-11-21,71010,On Time,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
4627,2024-11-21 05:06:42.499214+00,KT-221,11:00:00,12:15:00,710002632,STA,CSE313,,61_T,on_time,,,,2024-11-21 11:06:00,2024-11-21 12:14:00,2024-11-21,71034,On Time,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
4628,2024-11-21 05:10:24.186828+00,KT-616,11:00:00,12:15:00,723500138,SSD,SE233,,40_D2,late,,,,2024-11-21 11:12:00,2024-11-21 12:16:00,2024-11-21,71970,,cfe8ff0c-54f4-4676-86d1-58322f77d0b5,false,
4629,2024-11-21 05:07:08.070564+00,KT-712--A,11:00:00,12:15:00,721100153,SAS,GE235,,41_G,on_time,,,,2024-11-21 11:07:00,2024-11-21 12:15:00,2024-11-21,71933,On Time,64b96742-501c-4aad-910a-6f437f810b04,false,
4630,2024-11-21 05:01:14.383103+00,KT-320,11:00:00,12:15:00,710003562,RIA,CSE223,,64_M,on_time,,,,2024-11-21 11:01:00,2024-11-21 12:15:00,2024-11-21,71104,On Time,ecd67cac-71a9-477c-bb3f-7cd3698b7cea,false,
4631,2024-11-21 05:00:16.962466+00,KT-G1-007,11:00:00,12:15:00,721500538,ZNM,CSE314,,63_I1,on_time,,,,2024-11-21 11:00:00,2024-11-21 12:15:00,2024-11-21,71243,On Time,c8cb07cf-d5cc-4434-9e7b-a78ba1b242c5,false,
4632,2024-11-21 05:26:14.044272+00,KT-302,11:00:00,12:15:00,721500507,MRN,CSE414,,Re_A,late,,,,2024-11-21 11:26:00,2024-11-21 12:18:00,2024-11-21,71057,"Got late to class ",548afcee-b914-40f0-b63c-b4bd763bcaf2,false,
4633,2024-11-21 05:06:29.130472+00,KT-G1-002,11:00:00,12:15:00,710003444,CSA,TCSE314,,63_L1,on_time,,,,2024-11-21 11:08:00,2024-11-21 12:21:00,2024-11-21,71223,On Time,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
4634,2024-11-21 05:15:03.727939+00,KT-804,11:00:00,12:15:00,710001450,HH,CSE227,,64_H,late,,,,2024-11-21 11:15:00,2024-11-21 12:20:00,2024-11-21,71135,,f2aff4a9-72a6-49ac-82b2-773ee3943ff8,false,
4635,2024-11-21 05:05:15.870897+00,KT-802,11:00:00,12:15:00,710003370,MSS,CSE445,,61_E,on_time,,,,2024-11-21 11:05:00,2024-11-21 12:21:00,2024-11-21,71123,On Time,568ffd5b-a361-4536-b60d-f29806942b94,false,
4636,2024-11-21 05:17:19.691793+00,KT-913,11:00:00,12:15:00,710003429,AMN,STA101,,41_J,late,,,,2024-11-21 11:17:00,2024-11-21 12:26:00,2024-11-21,71948,"Forgot to scan ",8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
4637,2024-11-21 05:18:37.103608+00,KT-615,11:00:00,12:15:00,710002802,MH,CIS122L,,19_B,late,"topics covered ",,,2024-11-21 11:18:00,2024-11-21 12:27:00,2024-11-21,72241,,18b6d465-1468-47f3-b5bd-95b132c871d5,false,
4638,2024-11-21 05:02:19.936998+00,KT-220,11:00:00,12:15:00,710003575,TAK,CSE313,,61_J,on_time,CLASS ENDED BY SYSTEM,,,2024-11-21 11:02:00,2024-11-21 12:40:00,2024-11-21,71029,On Time,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
4639,2024-11-21 05:11:21.798771+00,KT-216,11:00:00,12:15:00,710002477,ZS,CSE225,,64_I,late,CLASS ENDED BY SYSTEM,,,2024-11-21 11:11:00,2024-11-21 12:40:00,2024-11-21,71004,,35ce9d62-5e13-4462-a8cc-2fc1926dbae0,false,
4640,2024-11-21 05:13:17.240981+00,KT-307,11:00:00,12:15:00,710002795,ZZ,CSE313,,61_G,late,CLASS ENDED BY SYSTEM,,,2024-11-21 11:13:00,2024-11-21 12:40:00,2024-11-21,71088,,b74480fa-0421-4d91-b532-dd724fe2c411,false,
4641,2024-11-21 05:14:10.939207+00,KT-318-B,11:00:00,12:15:00,710002783,PDS,CSE313,,62_C,late,CLASS ENDED BY SYSTEM,,,2024-11-21 11:14:00,2024-11-21 12:40:00,2024-11-21,71099,transition from different room,40a956fb-a514-47dd-bba4-b984b1cbaeae,false,
4642,2024-11-21 06:24:31.848908+00,KT-318-A,12:15:00,13:30:00,710003370,MSS,CSE325,,61_P,on_time,ok,,,2024-11-21 12:24:00,2024-11-21 12:58:00,2024-11-21,71094,On Time,568ffd5b-a361-4536-b60d-f29806942b94,false,
4643,2024-11-21 05:11:50.12904+00,KT-G1-008,11:00:00,13:30:00,710003063,MMRN,CSE222,,63_H1,late,,,,2024-11-21 11:11:00,2024-11-21 13:08:00,2024-11-21,71248,No late,689859eb-014c-43a6-8013-529fdb901b39,false,
4644,2024-11-21 06:18:01.28701+00,KT-803,12:15:00,13:30:00,710002632,STA,CSE313,,61_U,on_time,,,,2024-11-21 12:18:00,2024-11-21 13:18:00,2024-11-21,71129,On Time,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
