id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,section,date_missed,routine_row_id,booked_class_id,makeup_done
138744,2024-11-21 13:00:16.15386+00,KT-G1-012,13:30:00,16:00:00,710003038,DS,CSE222,64_A1,2024-11-21,71268,,false
138745,2024-11-21 13:00:16.191572+00,KT-G1-014,08:30:00,09:45:00,710001966,FTJ,CSE314,61_P2,2024-11-21,71272,,false
138746,2024-11-21 13:00:16.235056+00,KT-G1-014,14:45:00,16:00:00,710003556,NTT,CSE312,63_K2,2024-11-21,71276,,false
138747,2024-11-21 13:00:16.269828+00,KT-G1-016,13:30:00,14:45:00,710003219,HJ,TCSE312,61_H1,2024-11-21,71280,,false
138748,2024-11-21 13:00:16.312027+00,KT-G1-017,12:15:00,13:30:00,710003578,ZAF,CSE314,63_N1,2024-11-21,71284,,false
138749,2024-11-21 13:00:16.351349+00,KT-G1-018,09:45:00,11:00:00,710003557,ROZ,TCSE314,61_V1,2024-11-21,71288,,false
138750,2024-11-21 13:00:16.390774+00,KT-G1-020,11:00:00,13:30:00,710003432,MSM,CSE124,66_R2,2024-11-21,71292,,false
138751,2024-11-21 13:00:16.432861+00,KT-G1-021,13:30:00,16:00:00,710002796,NIB,CSE222,63_M1,2024-11-21,71296,,false
138752,2024-11-21 13:00:16.486992+00,KT-G1-022,14:45:00,16:00:00,710002783,PDS,TCSE314,62_D2,2024-11-21,71300,,false
138753,2024-11-21 13:00:16.532604+00,KT-810,13:30:00,16:00:00,721500446,SAL,CSE122,66_N,2024-11-21,71304,,false
138754,2024-11-21 13:00:16.577091+00,AB-3-103,13:30:00,16:00:00,710002477,ZS,CSE224,64_D1,2024-11-21,71308,,false
138755,2024-11-21 13:00:16.618412+00,KT-815,12:15:00,14:45:00,710003591,MAM,PHY103,66_I2,2024-11-21,71312,,false
138756,2024-11-21 13:00:16.657444+00,KT-703,16:00:00,17:15:00,710003382,MMH,MAT102,42_D,2024-11-21,71874,,false
138757,2024-11-21 13:00:16.715022+00,KT-701--A,12:15:00,13:30:00,710002799,NT,SE121,42_C,2024-11-21,71878,,false
138758,2024-11-21 13:00:16.762679+00,KT-604,09:45:00,11:00:00,721500394,RHH,SE111,43_J,2024-11-21,71882,,false
138759,2024-11-21 13:00:16.802007+00,KT-710,11:00:00,12:15:00,721500516,DB,SE322,37_A1,2024-11-21,71886,,false
138760,2024-11-21 13:00:16.854339+00,KT-903,09:45:00,11:00:00,721500459,MS,SE112,43_L1,2024-11-21,71890,,false
138761,2024-11-21 13:00:16.894609+00,KT-811,08:30:00,09:45:00,723500150,MAK,SE123,42_H,2024-11-21,71894,,false
138762,2024-11-21 13:00:16.99697+00,KT-812,11:00:00,12:15:00,710003360,KRA,SE311,39_A,2024-11-21,71902,,false
138763,2024-11-21 13:00:17.115294+00,KT-813--A,09:45:00,11:00:00,723500147,SAR,PHY 101,42  J,2024-11-21,71906,,false
138764,2024-11-21 13:00:17.171234+00,KT-921,12:15:00,13:30:00,723500164,AP,SE333,37_E,2024-11-21,71910,,false
138765,2024-11-21 13:00:17.22047+00,KT-814--A,14:45:00,16:00:00,710003438,MI,SE 331,35_A2,2024-11-21,71914,,false
138766,2024-11-21 13:00:17.274435+00,KT-611,08:30:00,09:45:00,710001114,FE,SE214,40_B,2024-11-21,71918,,false
138767,2024-11-21 13:00:17.320966+00,KT-611,14:45:00,16:00:00,721500394,RHH,SE111,43_L,2024-11-21,71922,,false
138768,2024-11-21 13:00:17.35897+00,KT-612,12:15:00,13:30:00,710001114,FE,SE214,40_C,2024-11-21,71926,,false
138769,2024-11-21 13:00:17.399587+00,KT-VCCON,11:00:00,12:15:00,723500157,MIM,SE113,43_Q,2024-11-21,71930,,false
138770,2024-11-21 13:00:17.43965+00,KT-712--A,12:15:00,13:30:00,723500149,NA,MAT101,43_N,2024-11-21,71934,,false
138771,2024-11-21 13:00:17.483511+00,KT-713,09:45:00,11:00:00,723500166,MSI,BNS101,43_N,2024-11-21,71938,,false
138772,2024-11-21 13:00:17.520622+00,KT-712--B,08:30:00,09:45:00,710003368,IS,SE232,40_G,2024-11-21,71942,,false
138773,2024-11-21 13:00:17.558029+00,KT-913,08:30:00,09:45:00,723500118,SD,SE211,41_F,2024-11-21,71946,,false
138774,2024-11-21 13:00:17.601384+00,KT-914,08:30:00,09:45:00,723500166,MSI,BNS101,43_N,2024-11-21,71950,,false
138775,2024-11-21 13:00:17.640552+00,KT-701--B,08:30:00,09:45:00,710002844,MHS,SE214,40_D,2024-11-21,71954,,false
138776,2024-11-21 13:00:17.678962+00,KT-701--B,14:45:00,16:00:00,723500147,SAR,PHY101,42_G,2024-11-21,71958,,false
138777,2024-11-21 13:00:17.732958+00,KT-610,12:15:00,13:30:00,710003066,EH,SE322,37_A2,2024-11-21,71962,,false
138778,2024-11-21 13:00:17.784019+00,KT-614,09:45:00,12:15:00,710003256,MTM,CS422,34_A,2024-11-21,71966,,false
138779,2024-11-21 13:00:17.825022+00,KT-101A,12:15:00,13:30:00,723500157,MIM,SE113,43_L,2024-11-21,71974,,false
138780,2024-11-21 13:00:17.958231+00,KT-1015,11:00:00,13:30:00,710003545,SI,0212-128,B,2024-11-21,72071,,false
138781,2024-11-21 13:00:18.027381+00,KT-703,11:00:00,12:15:00,723400068,SHS,BNS101,43_K,2024-11-21,71873,,false
138782,2024-11-21 13:00:18.07887+00,KT-701--A,11:00:00,12:15:00,723500166,MSI,BNS101,43_M,2024-11-21,71877,,false
138783,2024-11-21 13:00:18.138201+00,KT-604,08:30:00,09:45:00,721000142,SST,ENG101,43_K,2024-11-21,71881,,false
138784,2024-11-21 13:00:18.205498+00,KT-710,08:30:00,11:00:00,723500139,MAAA,SE133,41_M1,2024-11-21,71885,,false
138785,2024-11-21 13:00:18.247724+00,KT-903,14:45:00,16:00:00,710002083,FBR,SE122,42_D2,2024-11-21,71893,,false
138786,2024-11-21 13:00:18.288616+00,KT-811,12:15:00,13:30:00,723500132,FRR,SE212,42_E,2024-11-21,71897,,false
138787,2024-11-21 13:00:18.331865+00,KT-812,09:45:00,11:00:00,710003361,MBM,SE213,42_H,2024-11-21,71901,,false
138788,2024-11-21 13:00:18.369787+00,KT-813--A,08:30:00,09:45:00,723500102,SA,SE213,42_J,2024-11-21,71905,,false
138789,2024-11-21 13:00:18.411734+00,KT-921,09:45:00,11:00:00,723500137,RT,SE342,34_A,2024-11-21,71909,,false
138790,2024-11-21 13:00:18.452055+00,KT-814--A,12:15:00,13:30:00,723500141,MSP,SE132,41_K2,2024-11-21,71913,,false
138791,2024-11-21 13:00:18.495914+00,KT-814--B,14:45:00,16:00:00,723500164,AP,SE447,A,2024-11-21,71917,,false
138792,2024-11-21 13:00:18.540293+00,KT-611,12:15:00,13:30:00,710002797,NF,SE333,37_D,2024-11-21,71921,,false
138793,2024-11-21 13:00:18.577774+00,KT-612,11:00:00,12:15:00,710002797,NF,SE333,37_B,2024-11-21,71925,,false
138794,2024-11-21 13:00:18.627421+00,KT-711--A,14:45:00,16:00:00,723500141,MSP,SE132,41_L1,2024-11-21,71929,,false
138795,2024-11-21 13:00:18.674651+00,KT-713,08:30:00,09:45:00,710003346,SCS,SE121,42_G,2024-11-21,71937,,false
138796,2024-11-21 13:00:18.712057+00,KT-713,14:45:00,16:00:00,721500459,MS,SE222,41_H,2024-11-21,71941,,false
138797,2024-11-21 13:00:18.760011+00,KT-712--B,14:45:00,16:00:00,723500103,NJM,SE312,39_A,2024-11-21,71945,,false
138798,2024-11-21 13:00:18.803565+00,KT-913,12:15:00,13:30:00,721500397,SI,SE213,42_K,2024-11-21,71949,,false
138799,2024-11-21 13:00:18.852092+00,KT-914,12:15:00,13:30:00,723500146,MSU,MAT101,43_K,2024-11-21,71953,,false
138800,2024-11-21 13:00:18.887787+00,KT-701--B,12:15:00,13:30:00,710002844,MHS,SE544,35_A,2024-11-21,71957,,false
138801,2024-11-21 13:00:18.949858+00,KT-610,11:00:00,12:15:00,723500137,RT,SE112,43_L2,2024-11-21,71961,,false
138802,2024-11-21 13:00:18.99417+00,KT-601,16:00:00,17:15:00,710002844,MHS,DS412,35_A,2024-11-21,71965,,false
138803,2024-11-21 13:00:19.039906+00,KT-711B,12:15:00,13:30:00,"723500158

",JIC,SE133,41_G2,2024-11-21,71973,,false
138804,2024-11-21 13:00:19.076547+00,KT-101A,16:00:00,17:15:00,723500164,AP,SE121,42_L,2024-11-21,71977,,false
138805,2024-11-21 13:00:19.118532+00,KT-1015,08:30:00,11:00:00,710003545,SI,0212-128,A,2024-11-21,72070,,false
138806,2024-11-21 13:00:19.16772+00,KT-1019,08:30:00,09:45:00,721500440,MNA,0613-216,A,2024-11-21,72074,,false
138807,2024-11-21 13:00:19.198927+00,KT-1019,13:30:00,14:45:00,710001664,DSMA,0613-122,A,2024-11-21,72078,,false
138808,2024-11-21 13:00:19.233522+00,KT-1016,08:30:00,11:00:00,724000013,GF,0212- 112,C,2024-11-21,72081,,false
138809,2024-11-21 13:00:19.271618+00,KT-703,08:30:00,09:45:00,721500463,ST,SE113,43_N,2024-11-21,71871,,false
138810,2024-11-21 13:00:19.313859+00,KT-701--A,08:30:00,09:45:00,710002797,NF,SE333,37_A,2024-11-21,71875,,false
138811,2024-11-21 13:00:19.356311+00,KT-701--A,14:45:00,16:00:00,710003253,SP,SE213,42_E,2024-11-21,71879,,false
138812,2024-11-21 13:00:19.39517+00,KT-604,14:45:00,16:00:00,710003066,EH,SE333,37_C,2024-11-21,71883,,false
138813,2024-11-21 13:00:19.428129+00,KT-710,12:15:00,13:30:00,721500509,SAN,SE133,41_M2,2024-11-21,71887,,false
138814,2024-11-21 13:00:19.479438+00,KT-903,11:00:00,12:15:00,721500459,MS,SE133,41_N1,2024-11-21,71891,,false
138815,2024-11-21 13:00:19.517844+00,KT-811,09:45:00,11:00:00,723500150,MAK,SE123,42_G,2024-11-21,71895,,false
138816,2024-11-21 13:00:19.566597+00,KT-812,12:15:00,13:30:00,710003346,SCS,SE121,42_H,2024-11-21,71903,,false
138817,2024-11-21 13:00:19.619637+00,KT-813--A,11:00:00,12:15:00,723500111,SE,GE324,39_B,2024-11-21,71907,,false
138818,2024-11-21 13:00:19.666435+00,KT-814--A,08:30:00,11:00:00,710003438,MI,SE331,35_A1,2024-11-21,71911,,false
138819,2024-11-21 13:00:19.72389+00,KT-814--B,08:30:00,09:45:00,723500099,SS,SE121,42_K,2024-11-21,71915,,false
138820,2024-11-21 13:00:19.773025+00,KT-611,09:45:00,11:00:00,710001114,FE,SE214,40_A,2024-11-21,71919,,false
138821,2024-11-21 13:00:19.808504+00,KT-711--A,08:30:00,11:00:00,721500509,SAN,SE133,41_M2,2024-11-21,71927,,false
138822,2024-11-21 13:00:19.850674+00,KT-712--A,08:30:00,09:45:00,"723500158

",JIC,SE113,43_P,2024-11-21,71931,,false
138823,2024-11-21 13:00:19.894172+00,KT-712--A,14:45:00,16:00:00,710003360,KRA,SE311,39_B,2024-11-21,71935,,false
138824,2024-11-21 13:00:19.933837+00,KT-713,11:00:00,12:15:00,710003066,EH,SE321,37_A,2024-11-21,71939,,false
138825,2024-11-21 13:00:19.987132+00,KT-712--B,09:45:00,11:00:00,723400068,SHS,BNS101,43_(I),2024-11-21,71943,,false
138826,2024-11-21 13:00:20.03893+00,KT-914,09:45:00,11:00:00,723500139,MAAA,SE211,41_J,2024-11-21,71951,,false
138827,2024-11-21 13:00:20.083888+00,KT-701--B,09:45:00,11:00:00,710002844,MHS,SE544,37_D,2024-11-21,71955,,false
138828,2024-11-21 13:00:20.132389+00,KT-610,08:30:00,09:45:00,721500394,RHH,SE112,43_J1,2024-11-21,71959,,false
138829,2024-11-21 13:00:20.206806+00,KT-610,16:00:00,17:15:00,723500118,SD,SE334,37_D2,2024-11-21,71963,,false
138830,2024-11-21 13:00:20.246694+00,KT-614,14:45:00,16:00:00,721500516,DB,SE322,37_A2,2024-11-21,71967,,false
138831,2024-11-21 13:00:20.30546+00,KT-101A,13:30:00,14:45:00,721500394,RHH,SE111,43_M,2024-11-21,71975,,false
138832,2024-11-21 13:00:20.378276+00,KT-1018,08:30:00,11:00:00,710003229,MK,MCT316,A,2024-11-21,72072,,false
138833,2024-11-21 13:00:20.414039+00,KT-1019,11:00:00,12:15:00,721500440,MNA,0613-216,C,2024-11-21,72076,,false
138834,2024-11-21 13:00:20.452205+00,KT-1016,11:00:00,13:30:00,724000013,GF,0212- 112,D,2024-11-21,72082,,false
138835,2024-11-21 13:00:20.512782+00,KT-703,09:45:00,11:00:00,723500111,SE,GE324,39_A,2024-11-21,71872,,false
138836,2024-11-21 13:00:20.553356+00,KT-701--A,09:45:00,11:00:00,710002891,NIR,SE225,39_B,2024-11-21,71876,,false
138837,2024-11-21 13:00:20.588721+00,KT-701--A,16:00:00,17:15:00,710003225,MSS,BNS101,37_B,2024-11-21,71880,,false
138838,2024-11-21 13:00:20.636132+00,KT-710,14:45:00,17:15:00,723500159,MJ,SE231,39_D2,2024-11-21,71888,,false
138839,2024-11-21 13:00:20.690364+00,KT-903,12:15:00,13:30:00,721500459,MS,SE133,41_M1,2024-11-21,71892,,false
138840,2024-11-21 13:00:20.741084+00,KT-812,08:30:00,09:45:00,710003364,SUP,SE121,42_I,2024-11-21,71900,,false
138841,2024-11-21 13:00:20.792705+00,KT-814--A,11:00:00,12:15:00,723500141,MSP,SE132,41_K1,2024-11-21,71912,,false
138842,2024-11-21 13:00:20.850517+00,KT-814--B,12:15:00,13:30:00,723500150,MAK,SE123,42_J,2024-11-21,71916,,false
138843,2024-11-21 13:00:20.895098+00,KT-611,11:00:00,12:15:00,710001642,NJ,SE223,40_A,2024-11-21,71920,,false
138844,2024-11-21 13:00:20.93753+00,KT-612,08:30:00,11:00:00,710003252,DAKM,SE113,43_B,2024-11-21,71924,,false
138845,2024-11-21 13:00:20.979063+00,KT-711--A,11:00:00,13:30:00,723500139,MAAA,SE133,41_M1,2024-11-21,71928,,false
138846,2024-11-21 13:00:21.018794+00,KT-712--A,09:45:00,11:00:00,721500463,ST,SE111,43_P,2024-11-21,71932,,false
138847,2024-11-21 13:00:21.066345+00,KT-713,12:15:00,13:30:00,723400068,SHS,BNS101,43_J,2024-11-21,71940,,false
138848,2024-11-21 13:00:21.117642+00,KT-712--B,11:00:00,12:15:00,723500159,MJ,SE123,42_K,2024-11-21,71944,,false
138849,2024-11-21 13:00:21.155743+00,KT-914,11:00:00,12:15:00,710003438,MI,SE123,42_E,2024-11-21,71952,,false
138850,2024-11-21 13:00:21.195956+00,KT-701--B,11:00:00,12:15:00,721000142,SST,ENG101,43_I,2024-11-21,71956,,false
138851,2024-11-21 13:00:21.253173+00,KT-610,09:45:00,11:00:00,710003066,EH,SE322,36_A1,2024-11-21,71960,,false
138852,2024-11-21 13:00:21.288928+00,KT-601,08:30:00,09:45:00,710002083,FBR,SE122,42_C2,2024-11-21,71964,,false
138853,2024-11-21 13:00:21.326235+00,KT-614,16:00:00,17:15:00,710003066,EH,SE334,37_C2,2024-11-21,71968,,false
138854,2024-11-21 13:00:21.369834+00,KT-711B,11:00:00,12:15:00,723500164,AP,SE334,37_E1,2024-11-21,71972,,false
138855,2024-11-21 13:00:21.406584+00,KT-1017-B,08:30:00,09:45:00,721500440,MAA,0222-111,A,2024-11-21,72069,,false
138856,2024-11-21 13:00:21.454378+00,KT-1018,11:00:00,13:30:00,710001792,MR,MCT224,A,2024-11-21,72073,,false
138857,2024-11-21 13:00:21.509278+00,KT-1019,12:15:00,13:30:00,721500440,MNA,0613-216,D,2024-11-21,72077,,false
138858,2024-11-21 13:00:21.590956+00,KT-1021,13:30:00,16:00:00,710001543,MSH,0213-224,D,2024-11-21,72080,,false
138859,2024-11-21 13:00:21.636863+00,KT-1016,13:30:00,14:45:00,721500440,MNA,0613-122,C,2024-11-21,72083,,false
138860,2024-11-21 13:00:21.681724+00,KT-602,08:30:00,09:45:00,721000151,ZF,ENG101,A_10th,2024-11-21,72142,,false
138861,2024-11-21 13:00:21.739456+00,KT-702,09:45:00,11:00:00,710002802,MH,CIS122,19_A,2024-11-21,72230,,false
138862,2024-11-21 13:00:21.813831+00,KT-702,14:45:00,16:00:00,721600034,TA,IoT429,12_13_A,2024-11-21,72234,,false
138863,2024-11-21 13:00:21.861414+00,KT-704,12:15:00,13:30:00,710003415,NKS,CIS336,14_A,2024-11-21,72238,,false
138864,2024-11-21 13:00:21.9045+00,KT-602,09:45:00,11:00:00,710001642,NJ,ITM123,A_10th,2024-11-21,72143,,false
138865,2024-11-21 13:00:21.954927+00,KT-702,11:00:00,12:15:00,710003083,FH,IoT417,12_13_A,2024-11-21,72231,,false
138866,2024-11-21 13:00:21.994988+00,KT-704,08:30:00,09:45:00,721600037,KF,CIS132,19_A,2024-11-21,72235,,false
138867,2024-11-21 13:00:22.044312+00,KT-615,08:30:00,09:45:00,710003082,SN,CIS324,15_16_A,2024-11-21,72239,,false
138868,2024-11-21 13:00:22.085574+00,KT-615,13:30:00,14:45:00,710003082,SN,CIS324L,16_A,2024-11-21,72243,,false
138869,2024-11-21 13:00:22.126945+00,KT-603,12:15:00,13:30:00,725100010,SA,ITM112,A1_10th,2024-11-21,72145,,false
138870,2024-11-21 13:00:22.173971+00,KT-702,13:30:00,14:45:00,710003415,NKS,CIS414,12_13_A,2024-11-21,72233,,false
138871,2024-11-21 13:00:22.228726+00,KT-704,11:00:00,12:15:00,710003082,SN,CIS235,17_A,2024-11-21,72237,,false
138872,2024-11-21 13:00:22.270545+00,KT-613_-A,09:45:00,11:00:00,710003415,NKS,IoT336L,14_A,2024-11-21,72245,,false
138873,2024-11-21 13:00:22.323478+00,KT-603,11:00:00,12:15:00,725100010,SA,ITM112,A2_10th,2024-11-21,72144,,false
138874,2024-11-21 13:00:22.360434+00,KT-702,12:15:00,13:30:00,721600034,TA,IoT429,12_13_A,2024-11-21,72232,,false
138875,2024-11-21 13:00:22.407854+00,KT-704,09:45:00,11:00:00,721600037,KF,CIS331,15_16_A,2024-11-21,72236,,false
138876,2024-11-21 13:00:22.454367+00,KT-615,09:45:00,11:00:00,721600034,TA,IoT429L,12_13_A,2024-11-21,72240,,false
138877,2024-11-21 13:00:22.497146+00,KT-613_-A,08:30:00,09:45:00,710003415,NKS,IoT336L,14_B,2024-11-21,72244,,false
138878,2024-11-21 13:00:22.553441+00,KT-GeraltOfRivia,19:00:00,20:00:00,00000001,,CSE123,64_J,2024-11-21,,,false
138879,2024-11-21 13:00:22.591486+00,KT-510,00:25:00,01:30:00,00000004,SIK,CSE112,64_J,2024-11-21,72260,,false
138880,2024-11-22 13:00:02.398663+00,KT-GeraltOfRivia,03:00:00,05:00:00,00000001,,CSE401,64_J,2024-11-22,72268,,false
138881,2024-11-22 13:00:02.525043+00,KT-GeraltOfRivia,05:10:00,07:00:00,00000001,,CSE501,64_J,2024-11-22,72269,,false
138882,2024-11-22 13:00:02.595359+00,KT-GeraltOfRivia,15:00:00,18:00:00,00000001,,CSE123,64_J,2024-11-22,72270,,false
138883,2024-11-22 13:00:02.662885+00,KT-GeraltOfRivia,08:00:00,09:05:00,00000001,,CSE123,64_J,2024-11-22,72276,,false
138884,2024-11-23 13:00:03.165812+00,KT-201,08:30:00,09:45:00,710001971,TAB,CSE311,61_E,2024-11-23,69178,,false
138885,2024-11-23 13:00:03.291458+00,KT-201,09:45:00,11:00:00,710003376,MJZ,CSE123,66_C,2024-11-23,69179,,false
138886,2024-11-23 13:00:03.370473+00,KT-201,12:15:00,13:30:00,710003348,SSA,ENG102,66_G,2024-11-23,69180,,false
138887,2024-11-23 13:00:03.435757+00,KT-201,14:45:00,16:00:00,710002794,GR,AOL101,65_K,2024-11-23,69181,,false
138888,2024-11-23 13:00:03.825107+00,KT-201,16:00:00,17:15:00,710003579,PPC,CSE325,61_C,2024-11-23,69182,,false
138889,2024-11-23 13:00:03.886335+00,KT-208,09:45:00,11:00:00,710001051,SR,CSE445,59_A,2024-11-23,69184,,false
138890,2024-11-23 13:00:03.97569+00,KT-208,11:00:00,12:15:00,721000148,DAA,CSE423,59_A,2024-11-23,69185,,false
138891,2024-11-23 13:00:04.052649+00,KT-208,12:15:00,13:30:00,710001622,ZH,CSE315,62_B,2024-11-23,69186,,false
138892,2024-11-23 13:00:04.107939+00,KT-208,14:45:00,16:00:00,710001622,ZH,CSE315,62_A,2024-11-23,69187,,false
138893,2024-11-23 13:00:04.1657+00,KT-213,08:30:00,09:45:00,721900035,MAK,PHY101,67_B,2024-11-23,69188,,false
138894,2024-11-23 13:00:04.285351+00,KT-213,09:45:00,11:00:00,710003428,MAI,CSE215,65_E,2024-11-23,69189,,false
138895,2024-11-23 13:00:04.350105+00,KT-213,12:15:00,13:30:00,710003563,NAE,CSE325,61_M,2024-11-23,69190,,false
138896,2024-11-23 13:00:04.410361+00,KT-213,13:30:00,14:45:00,721500123,MM,CSE227,64_B,2024-11-23,69191,,false
138897,2024-11-23 13:00:04.479044+00,KT-213,14:45:00,16:00:00,710003059,AAKA,CSE227,64_K,2024-11-23,69192,,false
138898,2024-11-23 13:00:04.553664+00,KT-213,16:00:00,17:15:00,710003580,MAR,CSE335,63_H,2024-11-23,69193,,false
138899,2024-11-23 13:00:04.66408+00,KT-216,09:45:00,11:00:00,710003392,SMN,BNS101,65_B,2024-11-23,69195,,false
138900,2024-11-23 13:00:04.726209+00,KT-216,11:00:00,12:15:00,710002348,ACC,CSE112,67_L,2024-11-23,69196,,false
138901,2024-11-23 13:00:04.781888+00,KT-216,14:45:00,16:00:00,721500503,TMS,CSE411,60_E,2024-11-23,69199,,false
138902,2024-11-23 13:00:04.849075+00,KT-217,09:45:00,11:00:00,710003570,ANR,ENG101,67_O,2024-11-23,69200,,false
138903,2024-11-23 13:00:04.901835+00,KT-217,11:00:00,12:15:00,721900035,MAK,PHY101,67_C,2024-11-23,69201,,false
138904,2024-11-23 13:00:04.947873+00,KT-217,14:45:00,16:00:00,710003409,AGT,CSE112,67_T,2024-11-23,69204,,false
138905,2024-11-23 13:00:05.005469+00,KT-217,16:00:00,17:15:00,710003567,MDA,CSE311,63_I,2024-11-23,69205,,false
138906,2024-11-23 13:00:05.081416+00,KT-218,11:00:00,12:15:00,710002096,AS,CSE333,60_A,2024-11-23,69208,,false
138907,2024-11-23 13:00:05.152906+00,KT-218,12:15:00,13:30:00,710003413,RIM,PHY101,67_N,2024-11-23,69209,,false
138908,2024-11-23 13:00:05.202168+00,KT-218,13:30:00,14:45:00,710003561,HHP,CSE323,61_P,2024-11-23,69210,,false
138909,2024-11-23 13:00:05.247906+00,KT-218,14:45:00,16:00:00,710001051,SR,CSE212,65_C,2024-11-23,69211,,false
138910,2024-11-23 13:00:05.304801+00,KT-218,16:00:00,17:15:00,710003561,HHP,CSE323,61_P,2024-11-23,69212,,false
138911,2024-11-23 13:00:05.370265+00,KT-219,08:30:00,09:45:00,710003588,MSH,MAT101,67_G,2024-11-23,69213,,false
138912,2024-11-23 13:00:05.428242+00,KT-219,09:45:00,11:00:00,710003348,SSA,ENG101,67_G,2024-11-23,69214,,false
138913,2024-11-23 13:00:05.497163+00,KT-219,12:15:00,13:30:00,710003561,HHP,CSE323,61_Q,2024-11-23,69216,,false
138914,2024-11-23 13:00:05.57548+00,KT-219,13:30:00,14:45:00,710001288,SI,CSE213,65_F,2024-11-23,69217,,false
138915,2024-11-23 13:00:05.639717+00,KT-220,08:30:00,09:45:00,710002794,GR,AOL101,65_B,2024-11-23,69219,,false
138916,2024-11-23 13:00:05.728956+00,KT-220,09:45:00,11:00:00,710002791,MIN,CSE313,61_E,2024-11-23,69220,,false
138917,2024-11-23 13:00:05.794337+00,KT-220,12:15:00,13:30:00,710003456,MTT,ENG102,66_M,2024-11-23,69222,,false
138918,2024-11-23 13:00:05.865273+00,KT-220,13:30:00,14:45:00,710003564,NHA,CSE311,61_Q,2024-11-23,69223,,false
138919,2024-11-23 13:00:05.929204+00,KT-220,16:00:00,17:15:00,721500533,TSE,CSE122,RE_B,2024-11-23,69224,,false
138920,2024-11-23 13:00:06.0015+00,KT-221,08:30:00,09:45:00,710003448,SMH,ENG101,67_F,2024-11-23,69225,,false
138921,2024-11-23 13:00:06.059786+00,KT-221,09:45:00,11:00:00,721500503,TMS,CSE313,61_M,2024-11-23,69226,,false
138922,2024-11-23 13:00:06.120801+00,KT-221,13:30:00,14:45:00,710002116,SS,ECO321,Re_A,2024-11-23,69228,,false
138923,2024-11-23 13:00:06.178315+00,KT-221,16:00:00,17:15:00,721500503,TMS,CSE226,RE_A,2024-11-23,69230,,false
138924,2024-11-23 13:00:06.232724+00,KT-222,08:30:00,09:45:00,710001288,SI,CSE113,67_D,2024-11-23,69231,,false
138925,2024-11-23 13:00:06.302544+00,KT-222,09:45:00,11:00:00,710001743,DOT,CSE325,61_U,2024-11-23,69232,,false
138926,2024-11-23 13:00:06.356099+00,KT-222,12:15:00,13:30:00,710003564,NHA,CSE445,61_T,2024-11-23,69234,,false
138927,2024-11-23 13:00:06.404552+00,KT-222,14:45:00,16:00:00,710003101,MIS,CSE313,61_A,2024-11-23,69236,,false
138928,2024-11-23 13:00:06.464092+00,KT-223,08:30:00,09:45:00,710003567,MDA,CSE323,61_R,2024-11-23,69237,,false
138929,2024-11-23 13:00:06.530253+00,KT-223,09:45:00,11:00:00,710002348,ACC,CSE227,64_M,2024-11-23,69238,,false
138930,2024-11-23 13:00:06.579262+00,KT-223,13:30:00,14:45:00,721000148,DAA,CSE423,59_B,2024-11-23,69241,,false
138931,2024-11-23 13:00:06.623506+00,KT-223,14:45:00,16:00:00,710003579,PPC,CSE331,60_D,2024-11-23,69242,,false
138932,2024-11-23 13:00:06.66464+00,KT-223,16:00:00,17:15:00,710002693,FKM,CSE498,58_B,2024-11-23,69243,,false
138933,2024-11-23 13:00:06.721523+00,KT-224,08:30:00,09:45:00,710003392,SMN,BNS101,65_E,2024-11-23,69244,,false
138934,2024-11-23 13:00:06.780898+00,KT-224,09:45:00,11:00:00,710003379,MHN,CSE316,63_M,2024-11-23,69245,,false
138935,2024-11-23 13:00:06.831962+00,KT-224,11:00:00,12:15:00,710003592,AHT,PHY101,67_P,2024-11-23,69246,,false
138936,2024-11-23 13:00:06.880704+00,KT-224,14:45:00,16:00:00,721500412,FAA,CSE121,66_Q,2024-11-23,69249,,false
138937,2024-11-23 13:00:06.921531+00,KT-302,08:30:00,09:45:00,710003446,MJP,CSE221,64_I,2024-11-23,69250,,false
138938,2024-11-23 13:00:06.978533+00,KT-302,09:45:00,11:00:00,710001783,TFS,CSE311,63_C,2024-11-23,69251,,false
138939,2024-11-23 13:00:07.0271+00,KT-302,11:00:00,12:15:00,710003441,MIR,CSE445,61_U,2024-11-23,69252,,false
